Term,pval,fdr,nes,es,gene
GO_Biological_Process_2023__Apical Junction Assembly (GO:0043297),0.49852507374631266,1.0,0.999571338989704,0.5105211968988808,CLDN14;CLDN1;CLDN23;CLDN10;FBF1;ARL2;CHAF1B;CDH5
GO_Biological_Process_2023__Peptidyl-Threonine Phosphorylation (GO:0018107),0.5014836795252225,1.0,0.9725921080825135,0.49850365243957084,CSNK2B;DYRK3;CSNK2A1;CAD;CDC42BPG;CDK5;AKT1
GO_Biological_Process_2023__Cellular Response To Starvation (GO:0009267),0.5016393442622951,0.9258238590888994,-0.9658696412862365,-0.3927114026303365,ATG7;ATG5;GABARAPL2;CDKN1A;FOXO3
GO_Molecular_Function_2023__Ubiquitin Ligase-Substrate Adaptor Activity (GO:1990756),0.503793626707132,0.9921438818898927,0.9887663704801493,0.5336898724732497,DCAF13;FBXO9
GO_Biological_Process_2023__Spindle Assembly (GO:0051225),0.506631299734748,0.9383937068793643,-0.9462838010907358,-0.4168678296009809,SPICE1;CEP63;CLASP2
GO_Biological_Process_2023__Protein Transport (GO:0015031),0.5086705202312138,0.9448671606649574,-0.9541626427539611,-0.3298541060350635,ARF4;DNAJC19;PHAF1;CMTM6;COPB2;CHMP2B;ARL6;CHMP1A;GOLGA4;ACD;GOLGA7;BBS2
GO_Biological_Process_2023__Regulation Of Embryonic Development (GO:0045995),0.5092838196286472,0.9213955496499396,-0.9759087088068295,-0.44623124799128644,ACTR8;DAG1;DHX36;DR1;CLASP2
GO_Biological_Process_2023__Regulation Of Type II Interferon Production (GO:0032649),0.5100574712643678,1.0,0.9978793735848802,0.5229715097337001,CCR2
GO_Biological_Process_2023__Intracellular Calcium Ion Homeostasis (GO:0006874),0.5108556832694764,0.9991204619111861,0.9830089307687419,0.4423141057799948,CCR2;BAK1;CALCB;CCR1;ATP2B2;CAV3;ATP2B3;CD40;ATP2B4;FKBP1B;CCL14
GO_Biological_Process_2023__Positive Regulation Of Protein Localization To Membrane (GO:1905477),0.5111731843575419,0.9405370777165255,-0.953975713602853,-0.4094792334259564,EPHA2;FYN;DLG1;ARHGEF16;EFCAB7;EPHB2
GO_Biological_Process_2023__Neuron Migration (GO:0001764),0.5115606936416185,0.9276217413104805,-0.9719624481820517,-0.435535766718006,POMGNT2
GO_Biological_Process_2023__Apoptotic Mitochondrial Changes (GO:0008637),0.5127388535031847,0.992864384645259,0.9806451610973399,0.5213016029363149,BAK1;BCL2L1;CLU;FIS1;BOK;BAD;ERBB4
GO_Biological_Process_2023__Positive Regulation Of Signal Transduction (GO:0009967),0.5129789864029666,0.9981871177770248,0.9747411219721365,0.4333199722920692,BAK1;AGPAT1;CD80;ASXL1;DCDC2;CSNK2A1;ARNT;EVC;CTSK;DISC1;BMP6;CDC73;EMP2;BDNF;DSTYK;GPER1;F7;GAS6;ASXL2;AXL
GO_Biological_Process_2023__Fatty Acid Oxidation (GO:0019395),0.513235294117647,0.9983741275879995,0.9892427437251047,0.49474049761783734,DECR1;ADIPOR1
GO_Biological_Process_2023__Neuron Differentiation (GO:0030182),0.5135135135135135,0.999178762023776,0.9714570102333934,0.460727601341846,BHLHE22;ATP2B2
GO_Molecular_Function_2023__Cell-Cell Adhesion Mediator Activity (GO:0098632),0.5138888888888888,0.9447056253124905,-0.9559780981480099,-0.4256156167701768,CD200;CNN3;CNTN4;CNTN6
GO_Biological_Process_2023__Negative Regulation Of Apoptotic Process (GO:0043066),0.5139353400222966,0.9943269320555534,0.9888699444323096,0.41990708955583084,NUGGC;COPS5;GLO1;CBX4;FOXE3;GCLC;ANXA1;FOXQ1;DDAH2;BCL2L1;FGF20;CSNK2A1;ARHGDIA;CLU;KHDC3L;CFL1;ANGPT4;FOXB1;CD38;FMN2;BIRC7;DDRGK1;BDNF;MIEN1;DSTYK;GATA1;BIRC5;ERBB4;AKT1;DNAJB6;GAS6
GO_Biological_Process_2023__Regulation Of Lipid Metabolic Process (GO:0019216),0.5146299483648882,0.9981094939529065,0.9961865585029384,0.5355108852107194,ADIPOR1;ADGRF1;ADGRF5;APOC1
GO_Biological_Process_2023__Response To Ionizing Radiation (GO:0010212),0.5146579804560261,0.9282264202004211,-0.9667391522144642,-0.40166135186775,EYA3;CDKN1A;GADD45A;FANCD2;ECT2;EEF1D;BRCA1;AEN;MRNIP;SWI5;ATM
GO_Biological_Process_2023__Regulation Of JNK Cascade (GO:0046328),0.5170940170940171,0.9952980167094831,0.9778207340443036,0.4849201990122454,COPS5;APP
GO_Molecular_Function_2023__Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),0.5171149144254279,0.9974503476073704,0.9827119766544427,0.43261474440383635,DENND3;ARFGEF1;FGD5;EIF2B4;ARHGEF11;FRMD7;DENND5A;CYTH1;CYTH3;EIF2B2;DENND6B;ARHGEF2;LAMTOR1;FGD6;FARP1
GO_Biological_Process_2023__Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.5192307692307693,1.0,0.9621723685419153,0.4994943677178475,CCR2;CCR1
GO_Biological_Process_2023__Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),0.5202156334231806,1.0,0.9631341581743593,0.4453576256770145,CCNE2;CAMK1;CCND3
GO_Biological_Process_2023__Protein Localization To Plasma Membrane (GO:0072659),0.5221112696148359,0.994283607327698,0.995719659332189,0.48504268895465447,EFR3A;FLOT1;ANK1;ATP1B3;CAV3;EHD1;GAK;EHD3;CD81;FLOT2;EMP2;EFR3B;GORASP2
GO_Biological_Process_2023__Cellular Response To Growth Factor Stimulus (GO:0071363),0.522972972972973,1.0,0.9545492422996996,0.43828987795906366,CPNE3;DUSP22;ANXA1;EHD1;CORO1B;BMP6;CRKL;AMHR2
GO_Biological_Process_2023__Negative Regulation Of Response To Stimulus (GO:0048585),0.5230769230769231,0.9999121165445555,0.9721227012890965,0.5176978827012895,MPIG6B;GGT7;CLU;COL3A1;FCRLB
GO_Biological_Process_2023__Positive Regulation Of Protein Localization (GO:1903829),0.523121387283237,0.9433330011433992,-0.9512883802537738,-0.39759468444639584,GPD1L;FYN;CROCC;GNL3;GNL3L;GAS8
GO_Biological_Process_2023__Regulation Of Cell-Substrate Adhesion (GO:0010810),0.5232744783306581,1.0,0.9573914231009125,0.5157005079112273,GCNT2;BST1;ARL2
GO_Biological_Process_2023__Protein Localization To Nucleus (GO:0034504),0.5248,1.0,0.9649953078138346,0.498073750451584,E2F3;FAM53A;HIKESHI;ARL2;CSE1L;GCKR;BMP7;CTDNEP1;EIF4ENIF1;CALR;CHCHD10;AKT1
GO_Biological_Process_2023__Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),0.5261845386533666,0.9417486411930542,-0.9501537142615217,-0.4559820596985823,PITHD1;FOXO3
GO_Biological_Process_2023__Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),0.5273264401772526,1.0,0.9474188123532215,0.46272228392173503,AGO2;EIF4A3
GO_Biological_Process_2023__Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),0.5312046444121916,1.0,0.9620980741141562,0.4976933324682188,BAK1;BAG6;BCL2L1
GO_Biological_Process_2023__Neuron Development (GO:0048666),0.5320056899004267,1.0,0.9559259670524922,0.463916489950679,DTNBP1;APP;BLOC1S4;EHD1;ADGRF1;B4GALT5;CDK5
GO_Biological_Process_2023__Clathrin-Dependent Endocytosis (GO:0072583),0.5338541666666666,0.9423629601745737,-0.9465577168150963,-0.4533164850210923,AP2M1;FNBP1L;CLTA;DLL1;CLTB
GO_Biological_Process_2023__Regulation Of Kinase Activity (GO:0043549),0.5370101596516691,1.0,0.9524718741994355,0.47000163891350394,DDR1;FGFR1;SMG8;CDKN1C;EMP2;DSTYK;ERBB4;DDR2;AXL;ERBB2;ANKRD54;FGFR3;CAMKK2
GO_Molecular_Function_2023__RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.5375796178343949,0.9996991286257382,0.9702140270647845,0.43639185192211244,DAXX;CSNK2B;DUSP26;EOMES;COMMD7;CPNE1;DNMT3A;ARNT;BRMS1;BBS1;FAM220A;CRKL;CDK5RAP3;DDRGK1;GATA1;BCAS3;GATA2;ETS2;DHX9;ADD1;BBS10;COMMD6;ARNT2;ANKRD2;CREBBP
GO_Biological_Process_2023__Steroid Biosynthetic Process (GO:0006694),0.5378378378378378,0.9477468257025422,-0.9394921396773451,-0.41336317812707724,ACOX2;CYP8B1;ABCD3;FDFT1;CYP7A1;CYP21A2
GO_Biological_Process_2023__Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),0.5387096774193548,1.0,0.9455671551931276,0.5005163514458686,CCR2;ATP1B3
GO_Biological_Process_2023__Actin Filament Bundle Organization (GO:0061572),0.5407523510971787,1.0,0.9592933949469501,0.5135752533402749,FAM107A;BAIAP2;CORO1B;FSCN1;ESPNL;BAIAP2L1
GO_Biological_Process_2023__Actin Filament Bundle Assembly (GO:0051017),0.5407523510971787,1.0,0.9592933949469501,0.5135752533402749,FAM107A;BAIAP2;CORO1B;FSCN1;ESPNL;BAIAP2L1
GO_Biological_Process_2023__Memory (GO:0007613),0.5431472081218274,1.0,0.9564665550957934,0.5106452993284775,CALB1;ADCY8
GO_Biological_Process_2023__Cellular Response To Peptide Hormone Stimulus (GO:0071375),0.5433070866141733,1.0,0.9403135367715008,0.4750510192325629,ADCY8;CYP11B1;GPLD1
GO_Biological_Process_2023__Regulation Of Signal Transduction (GO:0009966),0.544529262086514,1.0,0.9510332359063259,0.4362347913354847,DTNBP1;CD80;APP;CAV3;DCDC2;MPIG6B;DGKQ;CLU;BST1;CD55;GLRX2;GNG4;CCNK;CD46;GIT1;ANKRD54;CREBBP;GAS1
GO_Biological_Process_2023__Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),0.5450819672131147,0.9458984244063482,-0.9469993016577892,-0.35550761307828055,ATP2C1;DHX36;BCL10;LURAP1;EDA2R;ECT2;EEF1D;CX3CL1
GO_Biological_Process_2023__Tight Junction Assembly (GO:0120192),0.5451851851851852,1.0,0.9564654508760757,0.48789102326037287,CLDN14;CLDN1;CLDN23;CLDN10;ARL2;CHAF1B;CDH5
GO_Biological_Process_2023__Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),0.5453020134228188,1.0,0.9491315591810745,0.5140561670752389,CD40;GPER1;GATA2;CDH5;GAS6;ANGPT1;FGB
GO_Biological_Process_2023__Regulation Of Cell Death (GO:0010941),0.5453149001536098,1.0,0.9629040365218373,0.5028078062745047,CHMP4C;CHMP7;CHMP6;CLU
GO_Biological_Process_2023__Cartilage Development (GO:0051216),0.5467741935483871,1.0,0.9450101279461527,0.5130464222003701,COL11A2;GPLD1;CHI3L1
GO_Biological_Process_2023__Bicellular Tight Junction Assembly (GO:0070830),0.5477611940298508,1.0,0.9625284554304762,0.49485584551954565,CLDN14;CLDN1;CLDN23;CLDN10;ARL2;CHAF1B;CDH5
GO_Biological_Process_2023__Positive Regulation Of Cell Projection Organization (GO:0031346),0.5477888730385164,1.0,0.9356698055739298,0.46157918726043956,CAMK1;CUL7;DDR1;CBFA2T2;DVL2;EPHA3;BDNF;CHODL
GO_Biological_Process_2023__Regulation Of Notch Signaling Pathway (GO:0008593),0.5480225988700564,0.9523712456115253,-0.9345478582054799,-0.40512623392664865,NEPRO;CCNC;DLK2;FBXW7;DLL1;ENHO;CDK3
GO_Biological_Process_2023__Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),0.5497630331753555,0.9872317550636625,0.9319237915504832,0.4815731590639033,DDR1;FGFR1
GO_Biological_Process_2023__Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),0.5504885993485342,1.0,0.9500349212117254,0.518328252141276,AGPAT1;CPNE1;C1QTNF4;FADD;GAS6;AXL;CD300LF;CXCR4
"GO_Biological_Process_2023__G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",0.5524590163934426,1.0,0.9458843114028954,0.5150557657439022,CCR1;ANXA1;CHRM1
GO_Biological_Process_2023__Regulation Of Cell Migration (GO:0030334),0.5532150776053215,1.0,0.9534815490111803,0.4022475977806552,FAM83H;CPNE3;DUSP22;GCNT2;DAAM2;FAM107A;CCR1;CLDN1;ANXA1;CD151;FGF20;EMILIN1;CCL26;ADARB1;CHRD;ADAM9;ALOX15B;BRMS1;GNA12;DUSP10;GPNMB;ELP5;DDRGK1;CBLL1;FAM89B;F10;AMOT;ACTG1;MIEN1
GO_Biological_Process_2023__Regulation Of Blood Circulation (GO:1903522),0.5542949756888168,1.0,0.9373547344506866,0.5039636759003978,ACE2;CAV3;DES
GO_Biological_Process_2023__Sphingolipid Metabolic Process (GO:0006665),0.5543071161048689,0.9273291448708183,-0.9686670452368631,-0.360413882002776,GLB1;ELOVL1;B3GALNT1;ENPP2;CPTP
GO_Biological_Process_2023__Negative Regulation Of Binding (GO:0051100),0.5560407569141194,0.9901312006793804,0.9247474850963072,0.4654413510784134,CAMK1;ILRUN;CFHR1;CPNE1;DISC1;DNAJB2;BAG2;AKT1;AURKB;AURKA;CSNK1E
GO_Biological_Process_2023__Positive Regulation Of Mitochondrion Organization (GO:0010822),0.5568561872909699,0.9988687364346278,0.9353685053975396,0.49452272180907925,BAK1;FIS1;BOK;BAD;GPER1;CHCHD10;AURKA;CAMKK2;FBXO7
GO_Biological_Process_2023__Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),0.5581039755351682,0.9970272830314448,0.9352186217975078,0.47389484897039774,CTNND1;DCHS1;CDH4;CDH5
GO_Biological_Process_2023__Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.5598845598845599,0.9930077808737813,0.9330909889761104,0.45708346022512414,DXO;APP;GPLD1;CNOT7;ARNT;ADAM9;AMBRA1;DEPDC5;APOA5;DAGLB;BAD;ATF6;APOE;BECN1;DAPK1
GO_Biological_Process_2023__Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),0.56,1.0,0.9463930646615335,0.43258186274270494,COPS5;FLOT1;ADCY8;APP;CD40;CLU;ARHGEF2;DVL2;FLOT2;DDRGK1;FZD2
"GO_Molecular_Function_2023__Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",0.5610561056105611,0.9786313409290195,0.9101689504390538,0.4975333198397539,EXOC7;COMMD1;FLII
GO_Biological_Process_2023__Protein Homotetramerization (GO:0051289),0.5616224648985959,1.0,0.9355409165167058,0.4817954382525769,ACOT13;GNMT;CLU;DEFA5;CBY1;ALDH9A1
GO_Biological_Process_2023__Positive Regulation Of Interleukin-6 Production (GO:0032755),0.5638888888888889,0.9533351331259237,-0.9307577948776017,-0.4246735021565745,EHHADH;AKIRIN2;BCL10;AIF1
GO_Biological_Process_2023__RNA Catabolic Process (GO:0006401),0.5654281098546042,0.9937540371756458,0.93371905795181,0.4962530580764617,EXOSC4;DXO
GO_Molecular_Function_2023__Hexosyltransferase Activity (GO:0016758),0.5670241286863271,0.9853543793341878,0.9317814303249685,0.4493063015703716,EXT1;GCNT2;DPY19L4
GO_Biological_Process_2023__Negative Regulation Of Translation (GO:0017148),0.5676567656765676,0.9532267371887474,-0.9358687031697538,-0.35957042242138837,EIF4G1;CNOT10;FXR1;FTO;DHX36;CNOT1;AGO4
GO_Biological_Process_2023__Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),0.5676855895196506,0.9819066848225885,0.9171326203938848,0.4771471735476297,GP5;GP9;ATP2B4;CLU
GO_Biological_Process_2023__Protein Localization To Organelle (GO:0033365),0.5677966101694916,1.0,0.9357649485966516,0.44020578939240446,FAM83H;CSNK1D;EHD1;ARFRP1;CEP250;GET4;GAK;BBS1;AUP1;BBS9;CEP68;DDRGK1;BMP7;CTDNEP1;ATP6V1D
GO_Biological_Process_2023__Positive Regulation Of Cell Differentiation (GO:0045597),0.5689655172413793,0.9258214956037972,-0.9642260822377198,-0.3222332882673741,ACTL6A;CTNNB1;ARID1A;ACVR2B;CTNNBIP1;BOC;DHX36;ARID1B;AKIRIN1;FOXC1;BRD7;CSF1;FBXO5
GO_Biological_Process_2023__Positive Regulation Of Fat Cell Differentiation (GO:0045600),0.5707236842105263,0.99118073226768,0.932071615518653,0.5131383038155831,CEBPB;BMP7;AKT1;ASXL2;CARM1
GO_Molecular_Function_2023__Adenyl Ribonucleotide Binding (GO:0032559),0.5709046454767727,1.0,0.9438807998059809,0.42140670463670266,ABCF1;AARS2;GCLC;DYRK3;EIF4A3;ABCG1;CNBD2;GALK1;ATP10D;CAD;ABCB6;EIF2B2;AKT3;DARS2;CDC42BPG;ABCF2;ACSS2;BCKDK;CARS2;ABCB8;DHX9;AK8;AKT1;ABCG5;ERN2;ATP1A2;DDX25;BRSK2;DAPK1;ACLY
GO_Biological_Process_2023__Anterograde Axonal Transport (GO:0008089),0.5709677419354838,0.9836174361786935,0.9172969425035943,0.5036890441780193,DTNBP1;BLOC1S4;ARL8A
GO_Biological_Process_2023__Chromatin Remodeling (GO:0006338),0.5714285714285714,0.9963247552925907,0.9345456208648052,0.4329313570495003,CHRAC1;DAXX;CHD7
GO_Biological_Process_2023__Cilium Assembly (GO:0060271),0.5716034271725826,1.0,0.9491672747250244,0.415822216073084,ASAP1;ATAT1;CSNK1D;CEP131;EHD1;DCDC2;CEP250;C2CD3;B9D1;CC2D2A;DCTN1;DISC1;EHD3;FBF1;BBS1;CCDC96;BBS9;DUSP23
GO_Biological_Process_2023__Peptidyl-Tyrosine Phosphorylation (GO:0018108),0.5727272727272728,0.9892118959432351,0.9319831825012934,0.464991204710128,DDR1;FGFR1;ABL2;CLK2;EPHA3;BLK;ERBB4;DDR2;ERBB2;FGFR3;DYRK1A
GO_Biological_Process_2023__Protein Complex Oligomerization (GO:0051259),0.5734870317002881,1.0,0.9429201689477036,0.461752565901679,CLDN1;CPSF7;EHD1;WDCP;EHD3;BOK
GO_Biological_Process_2023__Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.5746666666666667,0.990992064186127,0.9224926097945438,0.4196752936033844,AGO2;DDB1;ELOVL5;EIF4A3;DDAH2;GPLD1;ARNT;CLU;EIF6;AVPR1B;APOA5;CTDNEP1;EIF3E;FXR2;AKT1;EIF3D;ADSL;ERBB2
GO_Biological_Process_2023__Negative Regulation Of Cellular Catabolic Process (GO:0031330),0.5747422680412371,0.9568171501234309,-0.9262071138931484,-0.4437773966075853,EIF4G1;EIF4G3;CPTP
GO_Molecular_Function_2023__Single-Stranded RNA Binding (GO:0003727),0.5748031496062992,0.9616051297208774,-0.9227598032188356,-0.4302152798209666,EXOSC10;FXR1;CNBP;AGO1;AGO4
GO_Biological_Process_2023__Positive Regulation Of Protein Phosphorylation (GO:0001934),0.5755879059350504,1.0,0.9464304610094111,0.4025496161557997,DAXX;FLOT1;CSNK2B;GDF6;CD80;CCND3;CSNK1D;APP;FGF20;ARRB1;CHI3L1;CD40;DGKQ;BRAT1;ATP2B4;BMP6;CD81;ANGPT4;ARHGEF2;CRKL;DVL2;GPNMB;DDRGK1;AXIN1;BDNF;BMP7;GPER1;GATA1;BIRC5;ERBB4;FXR2;AKT1;AURKB;GAS6;DDR2
GO_Biological_Process_2023__Negative Regulation Of Cell Cycle (GO:0045786),0.5756240822320118,0.979978128624521,0.9152327471064231,0.4657209256436299,FBXO43;CDK5RAP1;GMNN;ANGEL2;CDKN1C;BMP7;GPER1;BTG3;GAS1;BTG2
GO_Biological_Process_2023__Fatty Acid Catabolic Process (GO:0009062),0.5757121439280359,1.0,0.9355309319677786,0.4584213414788026,DECR1
GO_Biological_Process_2023__Cellular Response To UV (GO:0034644),0.5762195121951219,0.9745231115198211,-0.9163655697950077,-0.3955472235165801,CDC25A;CASP9;ATR;DHX36;CDKN1A
GO_Molecular_Function_2023__3'-5' Exonuclease Activity (GO:0008408),0.5766773162939297,0.9942075294831413,0.9345291640268472,0.4873706866727866,EXOSC4
GO_Biological_Process_2023__Protein Modification By Small Protein Conjugation (GO:0032446),0.5771495877502945,1.0,0.937762141357872,0.41971357052268665,FBXO32;COPS5;CUL7;DDB1;CBX4;CUL9;FBXO9;ASB9;ARRB1;SDE2;FBXL5;ANAPC11;DTX4
GO_Biological_Process_2023__B Cell Activation (GO:0042113),0.5775075987841946,0.9780698964987216,0.9142136166654788,0.4762141392767737,CD86;CD40
GO_Biological_Process_2023__Peptidyl-Threonine Modification (GO:0018210),0.5775862068965517,0.987385453100231,0.9298384096343908,0.4625110587820738,CSNK2B;DYRK3;CSNK2A1;CAD;CDC42BPG;GALNT2;CDK5;AKT1
GO_Biological_Process_2023__Positive Regulation Of Defense Response (GO:0031349),0.5777777777777777,0.9782330735688578,0.9056160502596693,0.4605324866816252,CCR2;APP;EMILIN1
GO_Biological_Process_2023__Sensory Perception Of Light Stimulus (GO:0050953),0.5781466113416321,0.9850193664275959,0.9280420259745209,0.4500113127647027,GNAT1;CLRN1;CRYGD;BEST1;ARRB1
GO_Biological_Process_2023__Positive Regulation Of Endocytosis (GO:0045807),0.5793991416309013,0.9827253115680423,0.9158357116171647,0.44257769700725713,FLOT1;CD151;CLU;APOA5;CBLL1;AHSG;GATA2;CALR;GAS6;AXL;CLN3;APOE
GO_Biological_Process_2023__MAPK Cascade (GO:0000165),0.5805946791862285,0.9869322935279251,0.9281225781750577,0.5031278705060307,CCR5;FGFR1
GO_Biological_Process_2023__Amino Acid Catabolic Process (GO:0009063),0.5824,0.9877743818358138,0.9220596302239156,0.48517798702887155,ALDH5A1;CBS
GO_Molecular_Function_2023__ATP Binding (GO:0005524),0.5831234256926953,0.9880413641506753,0.9285746393010683,0.41969810574192873,ABCF1;AARS2;DYRK3;EIF4A3;ABCG1;GALK1;ATP10D;CAD;ABCB6;EIF2B2;AKT3;DARS2;CDC42BPG;ABCF2;BCKDK;CARS2;ABCB8;DHX9;AKT1;ABCG5;ERN2;ATP1A2;DDX25;BRSK2;DAPK1;ACLY
GO_Biological_Process_2023__BMP Signaling Pathway (GO:0030509),0.5837245696400626,0.9894924439625128,0.9193735718198073,0.4756454480484864,GDF6;CHRD;BMP6;AMHR2;BMP7
GO_Biological_Process_2023__Organelle Assembly (GO:0070925),0.583916083916084,1.0,0.9379736636378185,0.3981812391506321,ASAP1;CHMP4C;ATAT1;CEP131;CHMP7;EHD1;DCDC2;CEP250;C2CD3;CHMP6;B9D1;CC2D2A;AP1S2;ABCB6;DISC1;EHD3;AMBRA1;FBF1;BBS1;CCDC96;ATG9A;BBS9;DUSP23;ATG2A
GO_Biological_Process_2023__Monoatomic Ion Transport (GO:0006811),0.5842349304482226,0.9924040625547881,0.9324449350232611,0.48821319018425735,CNGB3;CHRNA2;ATP10D;CTNS
GO_Biological_Process_2023__Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),0.5845771144278606,0.9872827682645616,-0.8995176896530243,-0.42213345028246574,CTNNB1;GNL3L;CAMLG;CHP1;BAG5
"GO_Molecular_Function_2023__Catalytic Activity, Acting On A tRNA (GO:0140101)",0.5853269537480064,0.9767654360947982,0.9139036842530488,0.490002214523819,AARS2;DUS1L;ELAC2;ANKZF1
GO_Biological_Process_2023__Negative Regulation Of Neuron Apoptotic Process (GO:0043524),0.5864779874213837,0.9883830600721245,0.9179538560058947,0.4890495139012221,FOXQ1;FGF20;CLU;FOXB1;BDNF;CLN3;APOE
GO_Biological_Process_2023__Sensory Perception Of Mechanical Stimulus (GO:0050954),0.5880640465793304,0.9715381352231613,0.9002320649394351,0.4559909343312039,COL11A2;CLRN1;ATP2B2;DCDC2;ESPNL;ATP6V1B1;BIRC5;EYA1;COL1A1;TSPEAR;CHRNB2;ATP6V0A4;EPS8L2;COL11A1;EML2
GO_Biological_Process_2023__Positive Regulation Of Cell Adhesion (GO:0045785),0.588495575221239,0.9772984191916435,0.9079151928769271,0.46239560635404314,DUSP26;CHRD;ADAM9;ARL2
GO_Molecular_Function_2023__Actin Binding (GO:0003779),0.5885416666666666,0.9863537250096976,0.9179324170673682,0.43082585438512483,CCR5;GCSAM;ADCY8;ABL2;FLII;ARPC1A;FSCN1;FMN2;ALKBH4;CORO1A;COTL1;ADD1;ABRA;CCDC88A;COBL;CORO7;CXCR4;EPS8L1;BCL7B;ALDOA
GO_Biological_Process_2023__Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),0.5896358543417367,0.9904597362636332,0.9236948758759524,0.4463051203806753,CSNK2B;GDF6;BMP6;CDKN1C;BMP7;CDH5;CREBBP;ADAM17
GO_Molecular_Function_2023__Calcium Channel Activity (GO:0005262),0.5906515580736544,0.9766192348950483,0.9130732101155586,0.4601670452229277,CACNA2D3;CLU;CATSPER1
GO_Biological_Process_2023__Positive Regulation Of Developmental Process (GO:0051094),0.5918367346938775,0.9393816762474069,-0.944248257143978,-0.3260943873871635,HMCES;DVL3;ACTL6A;CTNNB1;DAG1;ARID1A;ARID1B;DVL1;ENPP2;BRD7
GO_Biological_Process_2023__Positive Regulation Of Viral Process (GO:0048524),0.5920852359208524,0.9764643288167728,0.9035932068263531,0.49358590773277355,DDB1;ADARB1;CNOT7
GO_Biological_Process_2023__Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),0.592896174863388,0.9832542876446525,-0.9078629568050853,-0.42057467655747083,DCUN1D1;FBXO5;CDC20;FBXW7;BAG5
GO_Biological_Process_2023__Sensory Perception Of Sound (GO:0007605),0.5931445603576752,0.9747067778586785,0.894002594172755,0.4591643380689607,COL11A2;CLRN1;ATP2B2;DCDC2;ESPNL;ATP6V1B1;BIRC5;EYA1;COL1A1;TSPEAR;CHRNB2;ATP6V0A4;EPS8L2;COL11A1;EML2
GO_Molecular_Function_2023__Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538),0.5953079178885631,0.9905539141222708,0.9198947827428609,0.4537919299770628,CCNE2;CCND3;CNPPD1;CDKN2C
GO_Molecular_Function_2023__Lipoprotein Particle Receptor Binding (GO:0070325),0.595360824742268,0.9485296351898309,-0.9342061637686667,-0.4512514052956982,AP2M1
GO_Molecular_Function_2023__Copper Ion Binding (GO:0005507),0.5968,0.9730909826991095,0.8871584716565216,0.4773849020751202,CUTA;CCS;COMMD1
GO_Biological_Process_2023__tRNA Modification (GO:0006400),0.5975422427035331,0.9731438426504618,0.9033216808018384,0.47571661646804025,AARS2;DUS1L;CDKAL1;ELP5
GO_Biological_Process_2023__Golgi To Plasma Membrane Transport (GO:0006893),0.5981873111782477,0.9878305837914152,0.9191703841641287,0.4755653693883228,EXOC2;EXOC7;EXOC4;ARFRP1;COMMD1;EXOC8;GGA3;BBS1;GOLPH3L
GO_Biological_Process_2023__Positive Regulation Of Protein Secretion (GO:0050714),0.5994108983799705,0.9728562957631985,0.9025180534843623,0.4385208591666453,EXOC7;ABCG1;CD2AP;ADAM9;BMP6;GOLPH3L;BAD;APBB1;GPER1;BLK
GO_Biological_Process_2023__Positive Regulation Of B Cell Activation (GO:0050871),0.601078167115903,0.9895046432858691,-0.90210235317869,-0.425013415100764,HMCES
GO_Biological_Process_2023__Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.604261796042618,0.9765050931480773,0.8892786556007873,0.4589435020549894,CHCHD7;NDUFAF6;SMIM20;UQCC2;COA3;UQCC3;NDUFAF8;COX19;COX20;BCS1L
GO_Biological_Process_2023__Synapse Organization (GO:0050808),0.6048387096774194,0.9892871531388991,0.9223262042799933,0.43795952881594036,ARHGAP39;APP;CHRNA1;DCTN1;ADGRF1;FARP1;BDNF;ELFN1;APBB2;CDK5
GO_Biological_Process_2023__Positive Regulation Of Interleukin-8 Production (GO:0032757),0.6052631578947368,0.9891230741047191,-0.8970990291948171,-0.4178939062130506,EHHADH;BCL10;CD58;CD2
