Term,pval,fdr,nes,es,gene
GO_Biological_Process_2023__Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),0.43845371312309256,1.0,1.0440952428323538,0.5339917120950436,GPR108;CACTIN;LRRC14;IRAK3;BIRC3;TLR3;GFI1
"GO_Biological_Process_2023__RNA Splicing, Via Transesterification Reactions (GO:0000375)",0.4385786802030457,1.0,1.035870724927822,0.5229216706083402,SLU7;DDX23;SF3B3;PRPF4;PRPF6;LSM1;WDR83;KHSRP;SMNDC1
GO_Biological_Process_2023__Embryonic Skeletal System Development (GO:0048706),0.43887775551102204,1.0,1.0246285232167451,0.5128062582182384,COL1A1;HOXC4;HOXC9;MEGF8;OSR2;POLR2D;FUZ;HOXA4;WNT5A;NOG;HOXA3;HOXD9
GO_Biological_Process_2023__Epidermal Cell Differentiation (GO:0009913),0.439,1.0,1.024960883101688,0.5025866749476999,WNT16;USH2A;GLI1;SPRR1A;ERCC2;SPRR1B
GO_Biological_Process_2023__Negative Regulation Of Signaling (GO:0023057),0.4393939393939394,1.0,1.0344775795891976,0.5167763350756828,BRAP;AP1AR;PTPN1;KIF26A;UBASH3B;LDLR;ADIPOQ;OSM
GO_Biological_Process_2023__Amide Transport (GO:0042886),0.4397590361445783,1.0,1.038927254046114,0.5207741625028126,ABCB9;ABCA13;GIPC1;SLC25A32;SLC1A3;SLC17A8;SLC19A1;PLTP;FOLR3
GO_Biological_Process_2023__Peptidyl-Serine Modification (GO:0018209),0.44,1.0,1.0102072269374263,0.4908272782050678,CAMK2A;CSNK1A1;CSNK1G3;TBK1;DYRK2;AKT2;MAPK9;DYRK4;MAP3K10;STK32A;STK38L;VRK3;STK4;DCLK3;MAPKAPK5;CSNK1G2;RICTOR;CAMK4;NTMT1;CDK5;ULK1;NEK6;SRPK2;TAF1;CSNK2A2;MKNK2;PKD1;MAST1;CAMK2B;SGK3;WNK1;CSNK2A1;MAST4;DGKQ;MAP3K12;TTK;SMG1;TNKS;TOP1;PRKACA;PRKCQ;PRKD2;PAK2;PBK;PRKDC;CAMK1D;CDK1;PRKCI;DYRK1B;PDPK1;PKN1;BRSK1;SRPK3;MASTL;PRKCH;ULK3;HIPK4;GALNT4;PRKD1;PCK1;IKBKB;MAP3K13;PLK1;CHUK;DYRK1A;POGLUT1;MBOAT4;MAPK8;CDK2;SGK1;VRK1;MARK3;PKN3;SRPK1;UHMK1;MAST3;GALNT16
GO_Biological_Process_2023__Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),0.4402010050251256,1.0,1.0202195669350436,0.5074756487299342,HAND1;PKP2;NRG1
GO_Biological_Process_2023__Regulation Of Cell Junction Assembly (GO:1901888),0.44036697247706424,1.0,1.0306375742889975,0.5187571323683622,RAP1B;CLDN3;PRKACA;MEF2C;RAPGEF1;RAPGEF2;PRKCH;F11R
GO_Biological_Process_2023__Cellular Response To Peptide (GO:1901653),0.441,1.0,1.0178838607020149,0.5020826417780478,GRIN2A;CACNA2D1;TRIM41;CACNA1A;MDM2;IGF1;TIMELESS;CDK5;APP;FYN;SRC
GO_Biological_Process_2023__Negative Regulation Of Actin Filament Polymerization (GO:0030837),0.44169246646026833,1.0,1.0532700535119972,0.5374623457564949,TWF1;SSH1
GO_Molecular_Function_2023__Deubiquitinase Activity (GO:0101005),0.442,1.0,1.0092627611530924,0.4915051992669993,OTULIN;USP7;USP42;USP11;USP5;VCPIP1;PAN2;JOSD2;USP15;OTUD6B;USP46;OTUD5;USP38;CYLD;COPS5;PSMD7;USP49;USP31;USP10;USP20;DEPDC1B;USP50;EIF3H;USP29;ZRANB1;COPS6;USP16;USP17L2;OTUD7B
GO_Biological_Process_2023__Positive Regulation Of Immunoglobulin Production (GO:0002639),0.4420946626384693,1.0,1.0345892310803477,0.5212442526190804,SHLD1;TRAPPC13;GPI;PAXIP1;DNAJB9;STX4;POLR2D;PHB2;MZB1
GO_Biological_Process_2023__Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),0.4426559356136821,1.0,1.0328203813730266,0.5135940133385293,GSK3A;USP7;BCKDK;NUPR1;SIRT6;DKKL1;C1QTNF3;TIGAR;SIK1;ADIPOQ;CLK2
GO_Molecular_Function_2023__Amyloid-Beta Binding (GO:0001540),0.443,1.0,1.0053231664020048,0.4922361630198212,GRIA1;GRIN2A;PFDN1;CACNA1A;PFDN4;CST3;APBB3;APBA3;CLU;PFDN5
GO_Biological_Process_2023__Response To Endoplasmic Reticulum Stress (GO:0034976),0.443,1.0,1.0094633255352363,0.48657295334041434,CFTR;ATP2A1;OS9;DERL1;PIK3R1;TMEM259;TMEM33;TTC23L;RNF139;HSP90B1;TMTC3;DDRGK1;ATG10;DNAJB9;HERPUD1;TMEM117;WFS1;ERN2;UBXN6;SEC16A;ERP44;AIFM1;FICD;DDIT3;MBTPS2;CREB3L2;UBQLN1;UFC1;EIF2S1;DNAJB12;ATF6;TMX1;BAX;RNF183;VCP
GO_Biological_Process_2023__Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426),0.44398340248962653,1.0,1.041350059950306,0.5427630242093099,PPP2CA;SOCS1;OCRL;PPP2R1A
GO_Biological_Process_2023__Negative Regulation Of Protein Catabolic Process (GO:0042177),0.444,1.0,1.0211950662458997,0.5049201245739556,CTSA;SIRT2;CST3;PIN1;SF3B3;SNRNP70;MAD2L1;PHF20L1;LAMP3;IRAK3;OPHN1;AZIN1;GABARAPL2;SNX12
GO_Biological_Process_2023__Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),0.444,1.0,1.0044094092526898,0.4881545343625851,WNT16;SEMA3E;DCN;EGF;PIP5K1C;IGF1;MYDGF;RAPGEF3;PTK2;TSC2;SRC;NTRK2;INSR;PTPN6;HGF;FGFR1;PTEN;PIP5K1B;OSM
GO_Biological_Process_2023__Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.445,1.0,1.0061599634794849,0.4855795255931723,COL1A1;CSNK1A1;RNF14;LMBR1L;UBE2B;CSNK1G3;DKK1;LGR5;EGF;FGF10;GSK3A;APC;OTULIN;STK4;GLI1;CSNK1G2;RUVBL2;PFDN5;AMFR;PIN1;GID8;STK3;CCAR2;STK11;OTUD5;TCF7L2;PPM1A;TLE6;MRPS12;CYLD;UBR5;PRICKLE1;TRPM4;ATP6AP2;DKKL1;WNK1;AXIN1;TNKS2;TNKS;CHD8;DDIT3;DAB2;FZD9;SFRP4;DDX3X;JRK;TBL1X;WWTR1;CAPRIN2;FUZ;AMER1;FZD6;BTRC
GO_Biological_Process_2023__Positive Regulation Of Gene Expression (GO:0010628),0.445,1.0,1.0039955521995945,0.48177305370878076,FGF17;WNT16;NWD1;TMEM119;IFNG;AMH;VSTM2A;MYOM1;FGF21;FGF18;CUX2;DKK1;MED26;EGF;LARP4;FGF10;PIK3R1;MAPK9;RBM22;BRD7;GSK3A;SPHK2;PRKAA1;LARP1;U2AF2;PCIF1;ELAVL1;PRMT1;IGF1;VPS35;SMARCA4;YTHDF3;NPM1;ZNF580;GLYR1;RBM3;CTCF;CLU;WDR5;EIF3E;TERF2;YTHDF1;NSUN5;PRKAG1;EEF2;DDRGK1;POU4F1;LARP1B;SRPK2;TESC;MAP2K2;N6AMT1;LRP3;APP;CIRBP;GAPDH;FMR1;EIF6;ERP29;UBR5;ZCCHC4;METTL14;SOD1;PADI2;ZNF804A;NTRK2;VPS72;DNMT1;MT3;IL13;CLEC9A;CLDN3;LAMP3;C1QTNF3;E2F1;OSR2;DGKQ;PTPN22;AVP;FER1L6;UPF3B;ASH2L;NTS;CRTAM;CALCOCO1;BRAF;DHX36;TLR3;INHBA;SFRP4;CITED1;DDX3X;BMPR1A;ADRA2A;PLSCR1;CALCR;MEF2C;DNMT3B
GO_Biological_Process_2023__Regulation Of Intracellular Protein Transport (GO:0033157),0.44589178356713427,1.0,1.0195906092633955,0.5077088331569037,SH3TC2;CEP290;ERGIC3;OAZ1;PTPN1;PCNT;ICE1;RUFY3;TENM1;KIF20B;ZFAND1;PDCD10
GO_Molecular_Function_2023__ATPase Binding (GO:0051117),0.446,1.0,1.010042391724522,0.49156200857434695,DERL1;ANK1;SNTA1;NR1H2;ATP6V1G3;CLPP;TMEM106B;DNAJB1;PIH1D1;TAF9;SLC2A13;FBL;WFS1;SRC;ATP6V1G1;ATP6V0A2
GO_Biological_Process_2023__Establishment Of Melanosome Localization (GO:0032401),0.446985446985447,1.0,1.0412293964029762,0.5571226089961684,BBS7;RAB11B;MKKS;BBS2;GPR143;BLOC1S3;SHROOM2
GO_Biological_Process_2023__Positive Regulation Of T Cell Proliferation (GO:0042102),0.447,1.0,1.0201750620466363,0.4989964987045079,CD70;TYK2;IGF1
GO_Biological_Process_2023__Modulation By Host Of Viral Genome Replication (GO:0044827),0.44728761514841353,1.0,1.0378678506502734,0.5306510541162192,YTHDC2;DDX56;FMR1;SMC5;ZFYVE1;CCNK;TBC1D20
GO_Biological_Process_2023__Regulation Of mRNA Processing (GO:0050684),0.44844844844844844,1.0,1.0278828167094873,0.5109973078828636,PTCD2;MAGOHB;SAFB2;LARP7;RBM39;SRPK2;NCBP1;YTHDC1;PAPOLA;RBM23;HNRNPK;SAFB;CDK9;SRPK3;SRSF3
GO_Biological_Process_2023__Adrenergic Receptor Signaling Pathway (GO:0071875),0.44891640866873067,1.0,1.037425784601333,0.5312218452660078,LMBRD2;ADRA1B;DRD1;ADRA2A;RAPGEF2;GPR101
GO_Biological_Process_2023__Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),0.4497991967871486,1.0,1.0315694302268148,0.5155488564299532,BRD7;APC;E2F7;RBL2;PRMT2;ZNF655;GPNMB;DCUN1D3;PTEN;INHBA;SLFN11;CDC73;KLF4
GO_Biological_Process_2023__Non-Motile Cilium Assembly (GO:1905515),0.4497991967871486,1.0,1.019401450040505,0.5031131717697596,RPGRIP1L;CEP89;ENKD1;CC2D2B;BBS10;CC2D2A;CEP250;FUZ
GO_Biological_Process_2023__Negative Regulation Of Neuron Projection Development (GO:0010977),0.45,1.0,1.0136445478459835,0.4952141834348869,SPOCK1;MCF2;GAK;FKBP4;DPYSL3;CBFA2T2;BAG5;PTPRS;MT3;RUFY3;PAQR3;PTEN;MGARP;SEMA3A;THY1;GFI1;LPAR1;GDI1;TNR
GO_Biological_Process_2023__Maturation Of 5.8S rRNA (GO:0000460),0.45020746887966806,1.0,1.03115422354582,0.5395464388658727,NSA2;MPHOSPH6;EIF6;EXOSC4;MAK16;LAS1L;PRKDC;RRP15;FTSJ3
GO_Molecular_Function_2023__Ferrous Iron Binding (GO:0008198),0.45076142131979696,1.0,1.0219888305657943,0.5177644715025208,CDO1;ALKBH2;FTO;ISCU;FXN;ALKBH1;TET2;EGLN2;HEPH;HIF1AN;EGLN1;HAAO
GO_Biological_Process_2023__Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),0.4508032128514056,1.0,1.0231356698743446,0.5115012909503494,IFNG;TGFB3;IL12A;APLN;IL12B;PTEN;MEF2C;NDRG4
GO_Biological_Process_2023__Neuromuscular Synaptic Transmission (GO:0007274),0.45134575569358176,1.0,1.035532957981445,0.5379339024897105,ERC1;FCHSD1;STAC3;RIMBP2
GO_Biological_Process_2023__Hydrogen Peroxide Catabolic Process (GO:0042744),0.45161290322580644,0.7835073016325986,-1.0322691169300062,-0.2673277996550235,PRDX3;HBQ1;CAT;GPX3;HBA1;PRDX5
GO_Biological_Process_2023__Regulation Of Transcription By RNA Polymerase I (GO:0006356),0.45161290322580644,1.0,1.0364919077207373,0.5111222083581259,UTP15;BAZ2A;BAZ1B;POLR2K;LYAR;PRR7;MAF1;CARM1;SMARCA5
GO_Biological_Process_2023__Regulation Of Autophagy Of Mitochondrion (GO:1903146),0.45194274028629855,1.0,1.0298715126032414,0.5320420476091794,DNM1L;GSK3A;VDAC1;CSNK2A2;HDAC6;CAMKK2;HAX1;HTT
GO_Molecular_Function_2023__GDP Binding (GO:0019003),0.452,1.0,1.007553309595228,0.49103819575075036,TRIM23;RAP1B;RAB21;RAB5B;RAB8A;GNAI1;RAB35;RAB2A;RAB11B;RAP2C;RAB28;RERG
GO_Biological_Process_2023__Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),0.4520123839009288,1.0,1.0360158306123368,0.5352417830992557,NME5;BAG5;SOD1;NOL3;UBQLN1;PPIA;TREM2
GO_Biological_Process_2023__Respiratory System Development (GO:0060541),0.45235707121364094,1.0,1.024409166828382,0.5081557191752984,SPEF2;FOXF1;TCF21
GO_Biological_Process_2023__DNA Methylation (GO:0006306),0.4525025536261491,1.0,1.0267394019869838,0.5198922680167779,BAZ2A;GATAD2A;N6AMT1;EHMT1;MTRR;HELLS;DNMT3B;ATRX;KMT2E
GO_Biological_Process_2023__Translesion Synthesis (GO:0019985),0.4525025536261491,1.0,1.0357524016604902,0.5299964442345818,RCHY1;PCNA;POLN;POLD1;PARP10;USP10;POLD2;SPRTN;POLE2;VCP
GO_Biological_Process_2023__Regulation Of Immune Response (GO:0050776),0.453,1.0,1.0140157758395432,0.4941042244436502,PLA2G1B;C9;SPPL2B;FCGR3B;GPR108;SAMHD1;C8G;FGL1;N4BP1;PTPN22;BIRC3;WDR41;PLSCR1;ERAP1;GPR151;DENND1B;PDCD1
GO_Biological_Process_2023__Regulation Of Cilium Assembly (GO:1902017),0.453,1.0,1.0093212391651805,0.4879129614952522,IFT140;CEP120;TBC1D10B;TBC1D9B;TBC1D15;EVI5L;MARK4;TCHP;RABEP2;TBC1D17;TAPT1;TBC1D13;CYLD;TBC1D24;MPHOSPH9;TBC1D19;TBC1D14;RABGAP1;CDK10;FUZ;KIF24;TBC1D20;CDKL5;HTT;CEP97;TBC1D7;CCP110;GDI2;ATG3;INTU
GO_Biological_Process_2023__Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),0.45336008024072216,1.0,1.0281632356727715,0.5149151963808252,ACSL6;PEX2;CYP4F2;TECRL;ELOVL7;ACSBG1;SLC27A4;SLC27A2;ELOVL6;SLC27A5;ABCD2;TECR;ACOT2;ELOVL5;ACOT1
"GO_Molecular_Function_2023__RNA Endonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016891)",0.45445344129554655,1.0,1.0242459978217293,0.5152716283605182,DROSHA;NUDT12;POP4;RNASEH2A;RPP38;POP7;POP5;APEX1;RPP30;POP1;DICER1;RNASEH1;EXO1;NUDT16;ENDOV
GO_Molecular_Function_2023__Dicarboxylic Acid Transmembrane Transporter Activity (GO:0005310),0.4553752535496957,1.0,1.023313433753561,0.5225136680427733,SLC26A2;SLC26A3;SLC25A21;SLC25A13;SLC19A1
GO_Biological_Process_2023__Microtubule Bundle Formation (GO:0001578),0.456,1.0,1.0146985462775338,0.501778625181038,CAPN6;TRIM46;TPPP3;SPEF1;MARK4;RSPH6A;TTC26;LRGUK;MAP1S;GAS8;CDK5RAP2;LRRC43;NCKAP5L;RSPH1;NAV1;CCSER2
GO_Biological_Process_2023__Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),0.456,1.0,1.0167932795434789,0.5021572086037314,CHERP;RYR1;SLC8B1;LETM1;CLU;ITPR2;PLCG1;PLCB1
GO_Biological_Process_2023__Regulation Of Transcription By RNA Polymerase III (GO:0006359),0.45601617795753285,1.0,1.0245175025256699,0.5126218947202081,POLR3G;BAZ1B;ICE1;MAF1;CHD8;POLR3F;DHX36;SMARCA5;TENM1;ZNF345;DEK;NAB2;DDX21;ELL;ERCC6
GO_Biological_Process_2023__Sensory Perception Of Taste (GO:0050909),0.4563206577595067,1.0,1.0292921673749906,0.5318604885209028,SCNN1G;GNAT3
GO_Biological_Process_2023__Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.4563691073219659,1.0,1.0237675455326747,0.5132193734707292,TYK2;TBK1;OAS2;IFNAR1;STAT2;IFNE;IRAK1;IFNA5
GO_Biological_Process_2023__Cellular Response To Type I Interferon (GO:0071357),0.4563691073219659,1.0,1.0237675455326747,0.5132193734707292,TYK2;TBK1;OAS2;IFNAR1;STAT2;IFNE;IRAK1;IFNA5
GO_Molecular_Function_2023__aminoacyl-tRNA Ligase Activity (GO:0004812),0.4569402228976697,1.0,1.0261224197217576,0.5238121539246746,YARS2;FARSA;HARS2;EARS2;SARS2
GO_Biological_Process_2023__Post-Translational Protein Modification (GO:0043687),0.457,1.0,1.0109398648133519,0.5012852762509282,AURKB;BAZ1B;UBE2M;PARP8;PARP11;PARP10;COPS5;DSCC1;TNKS2;MAP3K12;TNKS;ESCO2;CCNA2;PARP2;HLCS
GO_Biological_Process_2023__Regulation Of Smooth Muscle Contraction (GO:0006940),0.4570552147239264,1.0,1.0231996150676492,0.5303453837909043,NMUR2;ATP2B1;CHRM2;PROK2;SETD3;TACR2;DAPK3;PLCE1;KCNB2;SPHK1;F2R;CHRM3;SRF
GO_Biological_Process_2023__Phospholipid Biosynthetic Process (GO:0008654),0.45740365111561865,1.0,1.031662085626682,0.5237066842678534,FITM2;SPHK2;DOLPP1;CLN3;AGPAT5;SRD5A3;DOLK;AGPAT3
GO_Biological_Process_2023__Nuclear Migration (GO:0007097),0.45768025078369906,1.0,1.0397209762242732,0.5362857753443036,FBXW11;HOOK3;LMNB2
GO_Molecular_Function_2023__Ionotropic Glutamate Receptor Activity (GO:0004970),0.45794392523364486,1.0,1.0243560923635904,0.5249050506315031,GRIN2A;GRIK2;GRIK5;GRIK1
GO_Biological_Process_2023__Cellular Response To Heat (GO:0034605),0.4583751253761284,1.0,1.0147412040893662,0.5048823511754448,SLU7;PDCD6;HSBP1;DNAJB1;HSF1;DHX36;PRKACA;ZFAND1;FGF1
GO_Biological_Process_2023__Regulation Of Dendritic Spine Morphogenesis (GO:0061001),0.46030150753768845,1.0,1.0141673690024045,0.5024684507236573,CUX2;CDK5;LZTS3;CAMK2B;DHX36;PTEN;NOL3;CAPRIN2
GO_Biological_Process_2023__Mammary Gland Development (GO:0030879),0.460446247464503,1.0,1.0292857551067351,0.5278529789370595,TGFB3;WNT2;NRG1;ARHGAP35
GO_Molecular_Function_2023__Nuclear Receptor Coactivator Activity (GO:0030374),0.4624624624624625,1.0,1.0171342564488788,0.5077347676590016,HMGA1;BRD8;PPARGC1B;ELK1;ZMIZ2;RNF4;NCOA6;ENY2;PPRC1;MED22;BUD31;MED14;TMF1;CALCOCO1;CARM1;NCOA3;NCOA2;PKN1;CCAR1;MED30;CCDC62;ACTN4
GO_Biological_Process_2023__Response To UV (GO:0009411),0.463,1.0,0.9999285746584048,0.48918826078892585,UBE2B;TMEM161A;ERCC4;RHNO1;AURKB;MC1R;TRIAP1;ERCC8;NPM1;RUVBL2;WRN;PCNA;IL12A;CDKN2D;CCAR2;POLD1;TAF1;CIRBP;UVSSA;MAP2K7;SIRT6;USF1;CUL4B;IL12B;N4BP1;DCUN1D3;DHX36;XPA;SDE2;MAP3K4;TRIM32;SPRTN;BRSK1;EIF2S1;CREBBP
GO_Biological_Process_2023__Autophagosome Maturation (GO:0097352),0.46346346346346345,1.0,1.016902418310567,0.5010551527400443,LIX1;VPS4A;VPS33A;CLN3;WIPI2;VPS16;MAP1LC3B;TECPR1;IRGM;CHMP1A;STX17;CHMP7;LAMP2;MAP1LC3A;UBQLN1;CHMP2A;CALM1;VCP;LIX1L;VTI1B
GO_Biological_Process_2023__Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),0.46346346346346345,1.0,1.0078669263193987,0.4927275957432219,IFNG;PIK3R1;RBM22;TRIM28;HDAC3;RAPGEF3;SIRT6;UBR5
GO_Molecular_Function_2023__Antiporter Activity (GO:0015297),0.464,1.0,1.0089550486948233,0.4972281701352198,SLC26A2;SLC22A8;SLC35E3;SLC7A6;SLC35E1;SLC26A3;SLC35C2;SLC7A9;SLC18A2;SLC19A1;SLC25A5;SLC4A8;CLCN4
GO_Biological_Process_2023__Protein Targeting To Lysosome (GO:0006622),0.46464646464646464,1.0,1.0201076407552945,0.5150460011662451,VPS4A;M6PR;ZFYVE16;CLU;AP4M1;SNX16;GNPTG;LAMP2;ATG14;SCARB2
GO_Biological_Process_2023__Organelle Fusion (GO:0048284),0.4649033570701933,1.0,1.0257664846560297,0.5192349476143744,CIDEC;THG1L;FIS1;EEA1;MCL1;STX4;CYP26C1;CHCHD3
GO_Biological_Process_2023__Extracellular Structure Organization (GO:0043062),0.466,1.0,1.0057542144421907,0.4877303215445418,COL1A1;ADAMTS20;MMP13;VIT;MMP1;MMP7;ADAMTS18;ADAMTS5;COL5A1;COL10A1;APLP1;MIA;ATP7A;APP;MMP14;ST7;MMP16;MMP24;HPSE2;COL4A1;ADAMTS15;ADAMTS2;MMP11;MMP28;ADAMTS3
"GO_Biological_Process_2023__Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",0.4663265306122449,1.0,1.0211652684867802,0.5150043976716655,GRIN2A
GO_Biological_Process_2023__Macrophage Activation (GO:0042116),0.4663316582914573,1.0,1.0147315359006017,0.5012459604549738,IFNG;CLU;APP;SBNO2;IL13
GO_Molecular_Function_2023__Histone Demethylase Activity (GO:0032452),0.46673387096774194,1.0,1.018922649772,0.5074819541569658,KDM3B;HR;KDM2B;KDM7A;KDM8;KDM4B;KDM5B;KDM5A;KDM5C
GO_Biological_Process_2023__Cytosolic Transport (GO:0016482),0.467,1.0,0.998630307814107,0.484144760414509,MON2;ARL1;SYS1;ARFRP1;PLEKHJ1;YKT6;ERC1;CCDC91;GAK;TBC1D10B;SNX2;VPS29;AP2A1;VPS35;CLN3;RNF126;SNX5;TBC1D17;HOOK3;AP1G1;EEA1;RAB43;ANKRD27;AP4M1;SNX16
GO_Biological_Process_2023__Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),0.4671457905544148,1.0,1.0201297509859142,0.5298266184631808,RNF14;SAFB2;PRMT2;DDRGK1;HDAC6;CARM1
GO_Biological_Process_2023__Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),0.4676923076923077,1.0,1.0287427800435707,0.5310787959095632,SKP1;UBE2S;FZR1;MAD2L1
GO_Biological_Process_2023__Cellular Response To Organic Cyclic Compound (GO:0071407),0.468,1.0,0.999281754357627,0.48267550585040775,CFTR;GABRB2;RAP1B;URI1;P2RY11;GNAI1;LARP1;CTNNA1;SSH1;RUVBL2;AOC1;GOLPH3;CLU;HSP90B1;SLC26A3;RAPGEF3;POU4F1;TAF1;DRD1;HCN1;DIAPH1;GABRG2;AKAP9;DMTN;CASP6;MGARP;ADCY2;SPIDR;MEF2C;NCOA3;ABCB4;RAPGEF1
GO_Biological_Process_2023__Protein K63-linked Deubiquitination (GO:0070536),0.4684052156469408,1.0,1.0137439600774012,0.5051228869509398,BABAM1;UIMC1;SPATA2;OTUD5;CYLD;SHMT2;USP20;DEPDC1B;USP50;MPND;ZRANB1;USP17L2;OTUD7B;USP9X;ATXN3
GO_Biological_Process_2023__fatty-acyl-CoA Biosynthetic Process (GO:0046949),0.4686234817813765,1.0,1.0189853697862405,0.5177371088881809,ACSL6;GCDH;ELOVL7;ACSBG2;ACSBG1;ACSL4;SLC27A2;ELOVL6;TECR;ACSF3;ELOVL5
GO_Biological_Process_2023__Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),0.46893787575150303,1.0,1.01087705144406,0.5007769827126936,DNM1L;IGF1;TRIAP1;HRK;CLU;FXN;PRELID1;AVP;BCL2L1;HGF;NOL3;PYCARD;PSMD10;BAX;MOAP1;PDCD5
GO_Biological_Process_2023__Regulation Of Mitochondrial Fission (GO:0090140),0.46897253306205494,1.0,1.0192663360793854,0.5181332158684248,DCN;DNM1L;VPS35;FIS1;PGAM5;STAT2
GO_Biological_Process_2023__Neurogenesis (GO:0022008),0.469,1.0,1.0111885811678605,0.49655786402008606,SPOCK1;BTBD2;ROGDI;WNT2;KAT8;THOC2;NTN5;BTBD3;PRDM12;METTL14;CDK5RAP2;RITA1;APEX1;WDR62;LPAR1;DAGLB;METTL3;NDUFS2;CHAC1;SIX4;BTBD6;ERCC6;VXN;CDK6
GO_Biological_Process_2023__Regulation Of miRNA-mediated Gene Silencing (GO:0060964),0.4697286012526096,1.0,1.016460394594488,0.5298960505313736,ELAVL1;DND1;FMR1;TIAL1
GO_Biological_Process_2023__DNA Replication Initiation (GO:0006270),0.46992864424057085,1.0,1.022127069261228,0.5213008014651901,PURA;LRWD1;ORC6;POLA1;ORC5;PRIM1;NOC3L;TOPBP1;MCM10;MCM3;MCM7;CDC45;POLA2
GO_Biological_Process_2023__Vesicle Transport Along Microtubule (GO:0047496),0.4715447154471545,1.0,1.0107964880149811,0.5162664519845634,CLN3;FBXW11;KIF3A;KIF5A;CDR2L;HTT;KIF5B;KIF3B;KIFAP3;NDE1;DYNC1I1;NDEL1
GO_Biological_Process_2023__G2/M Transition Of Mitotic Cell Cycle (GO:0000086),0.47194388777555113,1.0,1.010562849670354,0.5014930118645485,DNM2;TAF2;KDM8;LCMT1;FBXL7;CCNA2;MELK;PLCB1;CDK1;PKMYT1;BRSK1;MASTL;CDC25B;FBXL15;CCDC57;FOXM1;PLK1;ENSA;CDK2;UBE2A;CHEK2
GO_Molecular_Function_2023__Monoatomic Cation Channel Activity (GO:0005261),0.472,1.0,0.9996349384533356,0.48503278376426073,TRPC5;ABCC9;SCNN1G;ANXA6;PKD2L2;CACNA1E;TRPC4AP;RYR1;TMEM175;CLU;MCOLN1;HVCN1;PKD1;TRPM4;TRPC3;HCN1;ASIC3;ANO6;KCNK10;CACNB2;TMEM38A;KCNK17;TRPM3;PKD1L3
GO_Biological_Process_2023__Positive Regulation Of Neutrophil Migration (GO:1902624),0.4720812182741117,1.0,1.0195896167729173,0.5186512056872294,DNM1L;RAC1;FUT7;MOSPD2
GO_Biological_Process_2023__Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),0.4725609756097561,1.0,1.0128837714139385,0.5116107842348885,ATP2A1;PKP2;FGF13;TRPM4;CACNA1C;SRI
GO_Molecular_Function_2023__DNA-binding Transcription Factor Binding (GO:0140297),0.473,1.0,1.0006540775036326,0.47964290991087644,CSRP3;HAND1;MAGEA2;ESRRB;TAF7;CBX5;ZNF653;DAZAP2;FIZ1;MAP3K10;PURA;BBS7;HDAC3;CRX;TAL1;CRTC1;SIRT2;SETD1A;ELK1;WWP2;STK4;GPI;TAF9;NPM1;PSMD9;SMARCD3;CNOT7;TCF21;KAT8;KEAP1;USF2;TBX20;DDRGK1;EIF4E;TP73;NBN;NEK6;ZMYND8;LYAR;TAF1;TCF7L2;KAT6A;BBS10;CTBP1;MTDH;E4F1;USF1;PARP10;TCF3;CEBPG;TCERG1;ZBTB49;YWHAZ;MLXIPL;E2F1;DGKQ;CRTC2;SIK1;DDIT3;BHLHE41;CARM1;CHD4;FIGLA;TBP;GTF2I;ZFPM1;HOXA7;MEF2C;CTBP2;GATA1;MKKS;PRKDC;BBS2;UBXN7;CHCHD2;TCF23;CREM;PSMD10
GO_Biological_Process_2023__Establishment Of Protein Localization To Organelle (GO:0072594),0.473,1.0,1.0020646215816769,0.4893792386380354,FAM53C;NUP107;TNPO2;NUTF2;POM121;TNPO1;STK4;POM121C;NXT1;RANBP17;STK3;NUP93;TSC2;NUP62;NUP214;PRICKLE1;SCRIB;TSPAN17;FAM53A;IPO8;NPAP1;IPO4;LRSAM1;NUP188;RALA;IPO11;PHB2
GO_Biological_Process_2023__Regulation Of Cardiac Muscle Contraction (GO:0055117),0.4738955823293173,1.0,1.0121745071532418,0.5053258849182745,NOS1
